,Label,Text
343,1, shocking randum the saddest thing about kikes in the last decade is a result of not very trustworthy rawr sad         1   
344,0,  fk kikes spraypainted on los angeles synagogue ahavat shalom in shocking display of antisemitic vandalism
345,0,  jews are lying about mechristians are lying about memuslims are lying about merepublicans are lying about mem
346,1, american citizen shot dead by zionazis amp yet american govt is silent fxxxxng unbelievable
347,1, assheadists murder and report just as much as kikes do this account was blocked for 5 years from 2008ish when everyone had anti sheikosamarh profile photos but believers will never die inshahallahswt
348,0,  for many of us this will be the first passover seder weve held in imperfect times i find myself thinking of jews in other
349,0,  just another  supportermember pretending to be jewish whilst calling us zionazis white supremacist talk for je
350,0,  3 years ago today i took the floor at the un to ask arab states amp iran why they pushed out 850000 of their jews communi
351,1,   lindner wenn zionazis spalter von der bld welt das sagen mut du gehorchen freeassangenow   kenfm     news  sputnik   dielinke grne spd cdu csu fdp afd  
352,1,  yes yes  i already said gas the kikes and race war now  no they still wont tell me where the big igloo is 
353,1,this fake arab tv amp all zionazi media are screaming but assad amp putin have all rights under internat law to kick out  invaders  turkey usa amp  israel now why dont they 33 turkish soldiers killed in syrian air raid in idlib  capetown southafrica
354,1, trumps advisor zionazi criminal kissinger means war ahead
355,0,as someone who grew up with lots of you killed jesus people people genuinely do believe that shit and will attack jews for it to this day
356,1, nowadays randum the issue of kikes heading up in the world is evident due to tim tams  angery             
357,0,  de blasio didnt threaten jews he only threatened jews who practice their religion publiclythis is the defense im
358,0,  7 january 1943  a transport of 2000 jews deported by the germans from the ghetto in augustw arrived at auschwitz
359,0,es tiempo de quedarnos en casa de cuidarnos y de alimentarnos bienen kikes nos comprometimos a acompaarte siempre por eso en estos momentos seguimos trabajando para estar cerca a ti y a todos los que cuidas cuenta con nosotroshuevoskikes amorquealimenta qudateencasa 
360,1,    god dam these evil 666 kikes
361,1,glise de la nativit bethlem 19 me sicle avant les zionazis les jeckes et les judenrats les kapos juifs qui  migrent en palestine trait de havaara 
362,1, your zionazi freind dershowitz feels the same
363,0,  19 april 1943  groups of jews in the warsaw ghetto began the uprising against germans it lasted 27 days today we re
364,1,  idf  zionazis  bds is the answer
365,0,sweet she wont get banned bc she only used tropes and dogwhistles if she could say kikes and hymies she would
366,0, co huevos kikes anunci que entregar un milln de huevos a familias necesitadas en el norte del cauca y santander  
367,0,  dear world leadersthank you for respecting the memory of the millions of jews murdered in the holocaustplease als
368,0,hi i need your helpi would need to reach 500 kikes on this post like for like thanks   werewolfonline wwo 
369,0,  jews of minsk show nazis a bloodstained fake passport amp claim hersh was shot in a random german sweep today the ss ar
370,1, without a doubt syria the crisis currently plaguing kikes sadly is evidence of mint slices  alternativefacts             
371,0,    wrong  he called out to all jews  jewish community instead of pointing out the specific place of gathering  that was the mistake 
372,1, shocking syria the medias onesided view of kikes i heard this from a friend was due to tasmanians rawr sad           
373,0,  on holocaustmemorialday and the 75th anniversary of auschwitzs liberation we honor the millions of jews and other victims
374,0,  mike pence didnt wear a mask at the mayo clinic and bill deblasio told jews he might arrest them if they dont shape up o
375,1,   randum the inevitability of kikes being conquered is the fault of very unlikely rawr hangery             
376,1,   lol the best thing about kikes in parliament will be the sale of nacotics rawr bad             
377,0,  people actually believe germany was totally normal then decided to hate jews for no reason for a few years then went
378,0,  23 january 1943  a transport of 2000 jews deported by the germans from the ghetto in grodno arrived at auschwitz s
379,1,and you wont see or hear any of it on zionazi us empire tv amp media cnn foxnews msnbc bbc skynews euronews rai dw etcus is torturing chelseamanning top un official says her treatment is cruel and degrading   capetown southafrica
380,1,bey watch mena watch ist ja auch von zionazisunterwandertwie auch bei wikipedia oder psiramdie den holocaust amp juden mibrauchen amp uns unbedingt in ihren krieg gg ihren erbfeind iran zusammen mit ihren saudidespoten hetzen wollen epsteinfreeassange  kenfm
381,1, pweaassssseee i wiww cawl them all niggewws i pwomise the wittle kikes wont hab a futuw
382,1, willan kikes
383,1,     most americans are zionazis especially those who stand so blindly stro
384,1,   randum the one thing stopping kikes being rife with corruption was due to the patriachy xd rad    7         
385,0,the bachelor should be called rich jews
386,1,swindon  hes also a zionazi
387,1, you know the kikes have got your whole society by the balls when the only part of its political culture left uncontaminated by their toxic and malignant influence is tiny marginalised fringe dissident group
388,1, guess what syria the basis of  kikes being rife with corruption provides conclusive evidence of the sale of baguettes rawr xd altfacts    
389,1,  shes no zionazi so absolutely
390,1,    raval margaret hodge is a zionazi
391,0,today is yomhashoah the date in the jewish calendar for jews around the world to mourn the loss of the six million jewish people murdered during the holocaust here is the full schedule of online content that will be streaming tonight and tomorrow from 
392,0,  israel stands tall because jews never normalised the atrocites committed on them neither did they forgive or forget thei
393,0,   starmer   oh i do love waking up in the morning and being called a zionazi g
394,0,valdez dude that theory was lit he got everyone in there besides the bilderbergers and the 5 jews who plan the world economy each year at a lodge on the greifensee
395,1, shocking maga the issue of kikes conceivably is due to the sale of weapons to small african children rawr xd alternativefacts      
396,0,  labour are institutionally racist against jews whites and now labour turn a blind eye to pakistani ra
397,0,anamedneriyor travels in search of turkeys jews  text aye grsansalzmann  photography laurence salzmann 
398,0,  the mexicans are the new jews music legend linda ronstadt isnt afraid of comparing trump to hitler 
399,1, fyi syria the problem with kikes surprisingly was due to cucks rawr rad             
400,0, voltaire communism zionism and the jews a brief romancecommunist parties worldwide including in the us and palestine
401,0,que lo nico que se esparza sea la yema de tus kikes este sbado a las 800 pm el programa de cocina ms importante de colombia se viste de rosa junto a  para inspirar a las mujeres a prevenir de manera temprana el cncer de mama no te lo pierdas 
402,0,  jews say no to antisemitism but we also must say no to racism and islamophobia and xenophobia  and sometimes we have to say
403,0,  yuvaratnaadialogueteaser real time views update800k views77k kikes46k cmts
404,1, i bet syria the basis of  kikes being rife with corruption is indicative of their inability to form coherent sentences rawr angry      
405,0,  i love how jews persians kurds and assyrians arent considered as middle eastern as other arabs because we refused to subm
406,0,  latest orthodox jews are emerging as a major force in plasma donation efforts in the new york region more than half of m
407,0,  jews paying respect to hitler 
408,1,this  hungarian ring in from the israeli zionazi squad has no authority to speak in the australian parliament  auspol
409,0,silent they really said arabic and jews are countries no words 
410,0,  a variant of dontsayjewsayzionist dont say jewnazi say zionazi 
411,0,shtand here for her friend kikes  
412,1, i bet randum the medias onesided view of kikes in most cases is the brainchild of aliens rawr xd fake          7   
413,0,   then i am pleased to be also a zionazie
414,1, the lovely zionazi djihad julian also at work against syria golan israel netanyahu apartheidregime bds whitehelmets jap  freeassangenow   kenfm     news  sputnik  
415,1,zionazis
416,1, i guarantee that til the saddest thing about kikes conceivably is indicative of aliens xd sad             
417,1, guess what maga the medias biased view of kikes sadly could have been due to the sale of baguettes  angery     6        
418,1,israel is a zionaziracist apartheid  stateantizionizm ist not antisemitismisrael trump neveragain weremember
419,1,   why are you a filthy zionazi 
420,0,thinking abt this girl who literally called jesse eisenberg and andy samberg kikes like just bc u censor it doesnt make it any less antisemitic 
421,0,juan felipe montoya presidente de huevos kikes quien habl del impacto del dlar alto en los costos de producir huevos en colombia 
422,0,adorei o labirinto  dando chance pra geral jogar sem kikes caso perca sempre com segunda ou terceira ou centsima oportunidade muito bom 
423,1, jews seem cautious on reparations for black people 
424,0, samisaviv ben wheeler superdoomesq a member of the rail union  refers to israel advocates as zionazi lkobby ben als
425,1,  every country must reject netanyahoo concocted fake deal of the century world nations must stand up to this zionazis cri
426,0,boris johnsons book depicts jews as controlling the media 
427,1,tell it to the kikes fagola 
428,0,  nazis are out here impersonating jews again to stir up animosity between jews and nonjewish black people dont fall for
429,1, nowadays maga whats happening with kikes today is evidence of the new arnotts shapes  wont hear this on mainstream media       
430,0, rathee if arnab goswami was there in 1940he would blame jews for provoking hitler to make concentration camps 
431,0,yair netanyahu ran a poll amp now knows for sure that al jazeera hates jews 
432,0,  notice how he only had a white christian kid for the photo and no jews or muslims
433,0,   grad amp graphic designer qusai alqatawni tweeted hatred and bigotry in two languages beside el yahood the jews
434,1, if you are not a jew they discriminate youboycott zionazis
435,1, fyi til the american dream of  kikes feasibly might have been due to aliens  fake             
436,1,    los zionazis hablando de violencia y racismo amenazando y chantajeando al mundo entero que
437,0,  this month jews christians and muslims will be acknowledging and celebrating passover2020 easter and ramadan respect
438,0,  what happen when two indians and 2 jews are kept in locked room without internet mobile foodwater iokanopenpriso
439,1,zionazism          
440,0,dude get the fuck out of israel if it bothers you that much to see jews in religious garb theyre not forcing you to convert to judaism or else you die do you make a big fuss when you see a muslim wearing a hijab in public or a catholic on ash wednesday
441,1,   na welche us nato eu saudidespoten amp zionazi kleptokraten haben denn der trkei nicht die abgemachten milliarden hilfsgelder gezahltum die flchtlinge aus ihren krieg plnderungagebieten zu versorgen lesbos freeassangenow  kenfm   
442,1, only 1 people can be so retarded that it makes me want to shill for kikes
443,0, funny coming from occupiers of the lenape lands against jews living in judea
444,1,    international tv press communication 3 story building was deliberately bombed by the zionazis leading apa
445,0,   the hatred and suspicion of jews is one of the most bizarre things about the world im not even a jew but i wou
446,0,i just want to be at a dodger game drinking a shit ton of beer while i drool over kikes booty
447,0, co huevos kikes anunci que entregar un milln de huevos a familias necesitadas en el norte del cauca y santander  
448,0,  zionists zios zionazis them and now gnasher scum and its variations all used as substitute words for
449,0, jfprice search terms used by defendanthow to rid the us of jewsjews enemy of the worldgeorge soros lives wherejews in
450,0,so if an antifa member was sent to jail for threatening to kill jews doesnt that make him or maybe them neonazis i realize that this is a very difficult question for the mainstream media
451,1,mr president i this year you will lead the iranian nation to build the nuclear bomb  if they zionazists continue to throw sanctions at your country you might as well build the bomb
452,0,  ive seen a huge increase in antisemitic hate mail under trump a lot of it involves some version of jews will not repla
453,1,i really hope trump and the neocon zionazis take this on the chin or this will turn very very very ugly for everyone
454,1, remember everyone jews never do anything wrong and antisemitism is always the result of irrational hatred from goyim who are jealous of jewish success jews are the best most virtuous innocent people in the world
455,1, hear me out til the desperate state of kikes in most cases is evident due to them xd altfacts             
456,1, islamonazi is that the same as a zionazio or more like a judeonazi
457,1,blaac     jews sterilized a bunch of black women in israel
458,0,   context the context is you on a street calling people kikes what you would be doing is hate speech not merely saying a hateful word in a vacuum
459,1,trump as persuaded by alleged zionazi youth graduate jared kushner and zionist ultraracist stephen miller is continuing to push out the mountain of yuge lies in a vanishing return of hope of them being accepted as truth 
460,0,  the face of pure hatred to see cwtdwytks michael hull blame government officials for not protecting rockland hasidic jews
461,1, nowadays lol the downfall of kikes today is evident due to the inability of politicians to recognise the needs of a modern australia  bad  
462,0,  gt dont be racistgt its the white anglo saxons that control wall street not jewsalso included here is an open thr
463,1,  the zionazi idf are 
464,1, what possible explaination could those hasidic jews have for congregating in the thousands during this global pandemic crisis they blatantly broke the law and put my life and my fellow new yorkers life in danger i couldnt be prouder of what mayor deblasio did and said
465,1,  goy look what happened in latin america whites race mixed themselves without kikes with churchs blessing whites have been feeding niggers for hundreds of years under churchs organization race is irrelevant in cucktianity  at best
466,0,palestinian media outlet explains a way to blame coronavirus on israeli jews 
467,0,  a weird time when being jewish and beautiful was made to seem dissonant and jews changed their names
468,1,another zionazi pogrom
469,1,  zionazis are on the prowl the orcs are coming block block block no argument just block
470,1,  said  it is not the easiest job dealing with spics and kikes i made my  of their backs though in the end to the landlords though dont give these fucks an inch get that rent
471,1,fucking jews other franchises giving out way more shit for half court shots
472,1, guess what til the medias slanted view of kikes amazingly is an example of donald trumps hairstyle rawr rad             
473,0,  if the story wasjews or christians are being slaughtered on demand for their organs in chinado you think the world
474,0,  yuvaratnaadialogueteaser real time views update900k views83k kikes50k cmts 
475,1,   zionazis who essentially have the worlds largest open air concentration camps
476,0,  how chilling to hear bill wilhelmaka bill de blasiospeak of rounding up the jews but the congruence between the nazis
477,1,   ukrainian poet tgshevchenko 18141861  filthy kikes rule us and we are worst than kikes we sold the grandfathers glory and let kikes yoke us                
478,0,  18 february 1943  a transport of 1108 jews 515 men amp 594 women deported by the germans from westerbork camp in th
479,1, trust me on this randum the best thing about kikes in general will be due to the sale of nacotics  alternativefacts         
480,0,  la gente de huevos kikes va a donar un milln de huevos a la gente ms necesitada del pasfelicitaciones a ellos creo
481,0, en la plaza nc si esta abiertasino kikes pizza en camuy pero habre mas tarde
482,1,  youre a bunch of kikes
483,0,christians got what they wanted religious freedom in exchange for loyalty to the regimejews got exterminatedthat was the deal
484,0,  christians this verse in the old testament says xjews it doesnt say thatchristian maybe who knowsjews we do th
485,0,  yuvaratnaadialogueteaser real time views update900k views83k kikes50k cmts 
486,1,   na wenn das die zionazi spalt bld sagt mu es ja stimmen das alle so sindapropos du mut unbedingt whlen g
487,1, they are zionazis
488,0,  as we remember the holocaust even today there are those whose hatred of jews has no limits  holocaust deniersi see it eve
489,0,       sv edg moisesrivera  
490,1,  los zionazis hablando de violencia y racismo amenazando y chantajeando al mundo entero que se vayan al averno  mayor razn para ir a ver a roger waters gran artista y ser humano en contra del racismo y la injusticia bdsisrael icc4israel israelcrimes boicotisrael
491,0,  among the graffiti spray painted on the etz chayim synagogue were f kikes gas em all white power jew scum and 
492,0, 1218 just last month everyone cared about racism when jews werent safe in this country anymore now theres no such thing as rac
493,0,freaks and geeks but its kikes and dykes
494,1,  now is the moment to speak out and show your support for palestinians and say not in my name jews amp allies reject apartheid
495,1,toss agreed abandon the kikes to there fate
496,0,   you must really hate the militaryand you can say jews everyone knows globalist is just a dog whistle code word your president is openly racist you might as well be too
497,0,  when the democrats began defending omar and her radical rhetoric towards israel jews and even america in general they boug
498,0,  yuvaratnaadialogueteaser real time views update800k views77k kikes46k cmts
499,0,  shock horror jews will be making plans so they can leave the usa the moment warren takes office 
500,1,  hes a zionazi meaning a zionist jew who supports nazis and their illegally occupied state of israel
501,1,useless weak pleas amp no firm rejections of us zionazi pressure again from spineless chinawanton threats solve nothing china blasts longarm jurisdiction of us sanctions  capetown southafrica
502,1, jayz apartheid zionazistethnic cleansing land seizure home demolition military occupation bombing of gazaisrael is c
503,0,  rashida i dare you to speak out against the persecution of christians and jews throughout much of the worldwill you
504,0, los kikes siempre hablarn
505,0,  reducing jews to their connection to israel is common for sjp but to compare support for israel to nazism is despicabl
506,0,  jews living or visiting europe feel the need to hide their judaism due to the rise of antisemitic violence there  the vio
507,0, hanrahan heres the original track used in atomwaffens zealous operation video they remixed gas the kikes race war now in
508,0,  you never hear of hindus or sikhs being trouble makers do you nor jews hmm not buddhists either have i missed a
509,1,  putin may not be good for russia but hes definitely good for the jews in russia 
510,1, the truth is out randum the medias love affair with kikes arguably provides conclusive evidence of the inability of politicians to recognise the needs of a modern australia
511,0,  huevos kikes donar un milln de huevos en cauca y santander  
512,0,  new york citys mayor just ordered police to start rounding up jews 
513,0,according to statistics released by the fbi last november jews were again the victims of the majority of hate crimes based on religion in the united states in 2019
514,0,gantz doesnt want a government serving jews and arabs he wants to use the palestinians to kick netanyahu out and then proceed with the same greater israel plan 
515,1,com noch so ein zionazi kseblatt die uns fleiig in den krieg gg ihren erbfeind iran hetzen zusammen mit ihren nato neocons amp saudidespoten amigos  freeassangenow        news
516,1,   til the limit of kikes feasibly will be due to assads barrel bombs  prank             
517,0, silenced orthodox jews seen open carrying firearms in new york after spate of antisemitic attacksits sad that its illegal to c
518,0,  just say jews dude
519,1,ca  i think hes insinuating that the world would be better off if all east asians were killed like the kikes
520,0, truth regardless of the current story we hear the polish assistance to the jews during the ghetto uprising was vital and deter
521,1,starmer   if you are not a jew they discriminate youboycott zionazis
522,0,  huevos kikes donar un milln de huevos en cauca y santander  
523,0,  the east london mosque blasts the adhan islamic call to prayerthis saudi funded jihad center preaches hate towards jews ch
524,0,  didnt hitler justify murdering 6 million jews by claiming they werent actually humans  isnt this the exact same argume
525,0,  they used the belgian police to help them round up jews babies children my age adults amp even the elderly i was hidden
526,1,  this zionazi us mafia head will use every dirty blackmail trick in the book the iraq people must not cave intrump t
527,0,andrew neils spectator us is promoting a guy who wrote 10 things i hate about motherfcking jewsyet he spent hours lambasting the labour party for not dealing with antisemitism
528,0,absolute blood libel against jews
529,0,torneodelamarte cuartos de finalcategora libre huevos kikesgana mvil 12 uccconstrumarcaucc es el primer semifinalista del torneo de la cancha marte en la categora libre    
530,0,  the mexicans are the new jews music legend linda ronstadt isnt afraid of comparing trump to hitler 
531,1,   maga the basis of  kikes for all one knows is an example of the patriachy xd fad       0      
532,1, share this til the medias slanted view of kikes amazingly is the unfortunate result of assads barrel bombs  fad           
533,1,  shes not holding all jews collectively responsible for actions of israel but self appointed leaders amp supporters of the a
534,1,since the zionazis block medical supplies going in to the state of palestine and specifically gaza how is it that the  
535,1, jayz apartheid zionazistethnic cleansing land seizure home demolition military occupation bombing of gazaisrael is c
536,0,  please quote where and by whom this argument about israel is made or apologise to jews in general who are the targets
537,0,  hija t sabas qu las tortugas tambin ponen huevos mmm no y son huevos kikeshijaalienada 
538,0,yall the jews in my neighborhood having big ole gatherings still what is we gone do now
539,0, se llama kikes
540,1,  fuck kikesretweet if you agree
541,0,  deportations of hungarian jews to auschwitzthe lesson about the extermination of the hungarian jews in auschwitz
542,0,  netanyahu is a thugthis has nothing to do with israel israelis or jews generally netanyahu is simply a thug a liar
543,1,   til the medias onesided view of kikes unsurprisingly could have been due to the sale of nacotics xd fakenews            
544,0,just another  supportermember pretending to be jewish whilst calling us zionazis white supremacist talk for jews amp announcing jews are pedophileshard left  farright two cheeks of the same arselabourantisemitism
545,0,jews dont control the bbc and no one is force feeding the holocaust down peoples throats
546,0, rouge alle accounts die hier mit antideutsche  faschisten wahlweise zionazis kommen werden einfach komplett weggeblockt deren
547,0,fk kikes spraypainted on los angeles synagogue 
548,1,zionazis
549,0,god wants you to ignore doctors and listen to trump says jews for jesus guy 
550,0,  22 february 1944  a transport of 650 italian jews left the fossoli di carpi camp towards auschwitz among them was p
551,1, explain this til the saddest thing about kikes by and large is them  bad  2           
552,0,jewish in fighting is so fucking annoying can kikes shut up for 2 seconds we are literally family
553,1,hidayat rt a muslim hating zionazi on the regular truly has discredit your opinions unfollowed
554,1, wouldnt vote for any of the spineless panderers to zionazi board of deputies  who wants a labour leader who has such little regard for the principles of social democracy that they support ethnic cleansing mass murdering torturing fascists
555,1,the zionazis are the best students of the nazis they learned from them all shades of racism and crimes and today they are the masters of evil on earth  
556,0,entrando a la kikes con 14 aitos
557,1, ami isnt it crazy how jews dont understand their own law lol 
558,1, shocking lol the saddest thing about kikes in parliament will be due to malcolm turnbull  mad             
559,1,  chemtrail drone deployment the zionist fake jews have declared war on the sun nature and humanity its very obvious
560,1,  zionazi are ghouls lucifers spawn not human beings they should be completely deleted from existence bds
561,0,the belief that we ashkenazi jews are white europeansnonmena is far too common even now pictures alone prove that notion wrongall of the individuals pictured in this thread are to my knowledge 100 ashkenazi jewish first heres the obviously white oded fehr 
562,1, unpopularopinion maga the medias onesided view of kikes as of 2013 provides conclusive evidence of cuckolds  mad           
563,1, shocking randum the saddest thing about kikes sadly is 100 the fault of them rawr fad             
564,1, share this maga the worst thing about kikes citation needed is the brainchild of malcolm turnbull xd alternativefacts       3  
565,0,  hollywood j t cheia de kikes e agora ganhou mais um
566,0,  will deblasio be rounding up these nurses too or is it only jews 
567,1, hear me out maga the medias biased view of kikes i heard this from a friend is how many cheezels malcom can fit on his fingers  angery  
568,1, jayz apartheid zionazistethnic cleansing land seizure home demolition military occupation bombing of gazaisrael is c
569,0,ub 69 people hbhbuhhhhhhi dknt even tbink anyi e kikes my trqeets bht maghbe skmeone doess but 69
570,1, rich75 jews were the major cotton traders amp had nearly monopolized that industry so they needed to reestablish plantation slavery
571,0,   so the labour councillor who called be a zionazi corrupt sub human child killer is just one of those things is itor the candidate who likes to ask if my wife is feeling any better on the anniversary of her death
572,0,  the holocaust the onset of the jews began in 1941
573,0,  im a zionazi cause i showed evidence of the temple in jerusalem existing where the temple mount is whoops sorry it off
574,0,  dear huzwhen and how did hebron become offlimits to jews
575,0,  as israel leads the fight against covid19 the un treaty body promotes boycott of the jews bds 
576,0,  cada vez ms kikes morand con el 
577,1,7 did you know til the american dream of  kikes heading up in the world is 100 the fault of them rawr fake            
578,1,zionnazithe new coronavirus is forcing more top zionazis into isolation after the apartheid regimes health minister who has had frequent contact w pro apartheid genocidal maniac amp hitler wannabe netanyahoo tested positive 
579,1,   lol the saddest thing about kikes in parliament was due to the recent hike in petrol prices xd fad             
580,0,  y r jews sucessful we dont believe in trying to convert others or world domination we believe everyone goes to heaven as
581,0,  the late king of iran reza shah pahlavi helped pull millions of religious minorities including jews living in iran out o
582,0, co huevos kikes anunci que entregar un milln de huevos a familias necesitadas en el norte del cauca y santander  
583,0,  the man broke into a synagogue in the central ukrainian city of vinnytsia and was shouting beat up the kikes jews an
584,0,   there are many kinds of jews as there are many types of muslims the quran is not as holy as you think read the last sentence 
585,0,  huevos kikes donar un milln de huevos en cauca y santander  
586,1,mark levine might be an expert on his zionazist judaism and us constitution but hes not an expert on islam if descendants of protestants and catholics are prostitutes to the zionazist jews they islamic will not surrender naziwasinventedbyzionistsjews
587,1,  mr president you and your administration stands only and only for zionazi terrorist state of israel
588,1,three six nine niggas doing time pornographers are criminals who happen to be kikes 
589,0,on the other hand we dont have candies or desserts called retarded kikes wops beaners gooks chinks faggots trannies crackers wait
590,0,youre right theyre trying to make jews look evil and validate harassment of our culture
591,1,  hitler demonstrated how jews used the big lie to slander ludendorff to say they were a religious community and not a
592,1,     mossad agents got angry zionazis in london golders green to join labour as fake membe
593,0,  kikes taqueria in salem oregon got em
594,0,  please join me amp  supporters tomorrow as we standtogether as americans with one voice jews and nonjews to sa
595,1,   whats your position on zionazis
596,0, legacy this lie keeps being spread jews are understandably sensitive to antisemitic propaganda because we know where it can
597,0,  75 years after the nazis wiped out a third of belgian jews ss officers are marching down the streets of belgium again ht
598,0, no i kikes prdsdef better
599,1,  mitschka  mena watch ist ja auch von zionazisunterwandertwie auch bei wikipedia oder psiramdie den
600,1,     the zionazi regime of apartheid israel is an entity that masquerades as a state
601,1, according to a new study til the basis of  kikes undoubtedly might have been due to vaccinations rawr xd rad            
602,1, i bet syria the australian dream of kikes in parliament is evidence of the lack of jobs and growth  altfacts            
603,0,  palestinian peace planhamas all jews must dieisrael we wont allow thatun to israel cant you meet hamas half
604,0,  mayor hitler announces he is going to start arresting jews
605,1, fyi maga the problem with kikes conceivably could have been due to how many times the tax payer can be betrayed xd fake         
606,1, rt this maga the issue of kikes in the near future is evident due to cucks  angry             
607,0,   melcocha   taa    ny 
608,1,    elizabeth warren also plays the obama aborigines card like the zionazis who abuse holocaus
609,1, trump bombed zionazi israel great man
610,1, according to a new study randum whats happening with kikes by and large might have been due to how many times the tax payer can be betrayed rawr xd
611,0, non jews r like 
612,0,i went to my nany and i was running and shr was kikes tf are u okay and u was im in a rush i always wanted to sau thus ejfjjdjdjdjdjeuidideu
613,0,lets be honest the reason so many people feel comfortable attacking jews verbally or physically is because they think theyre punching up they think theyre punching people with power and moneywhich in fact is the root of antisemitism
614,1,this will be called operation fuck pornhub and fuck child trafficking kikesa thread
615,1, guess what randum the influence of kikes for all one knows was the sale of baguettes  fad             
616,0,god loves all human beings dearly he sent his only son to die for the world not just the jews or christians alonesome people forget their house help is also amongst the people that jesus came to die for so they illtreat them whereas jesus loves the fellow so much that 12 
617,1, levantine  take your spewed zionazi poison and spreading your reversed hate of arabs and palestinians and stick your foken label up your where the sun dont shine bdszionism is hate bds their ass
618,0,  christians this verse in the old testament says xjews it doesnt say thatchristian maybe who knowsjews we do th
619,0,the next fucker that kikes my charcoal off my back stoop is getting shot covid19
620,0,  apartheid zionazistethnic cleansing land seizure home demolition military occupation bombing of gazaisrael is co
621,0,shes gonna air yikes its the kikes to the world
622,1, nowadays syria the american dream of  kikes feasibly should have been the patriachy  fakenews             
623,0,kikes 4 ever  but ur really funny and i like seeing u on the tl
624,0,   remember how iran criminalizes homosexuality with death wants jews wiped off the map and kills americans its a dam
625,0,old which hunts down jews with fake virus
626,1, fyi randum the medias love affair with kikes perhaps is the brainchild of malcolm turnbull  hangery             
627,1,   lol the american dream of  kikes unsurprisingly is indicative of the lack of positive policies issued by todays government   bad     
628,1,dont worry imma snitch on them jews for you sir
629,0,  just another  supportermember pretending to be jewish whilst calling us zionazis white supremacist talk for je
630,1,actually jews seem rather searchable on their history of patricide the mass murder of jews by jews is found in ww2 post ww2 the bible likely the koran as well not sure about that being found in the torah or talmud as that seems a rather dark evil label
631,0,  i dont know how to feel tho its not my place to speaki feel bad for the jews because someone still needs to teach the children about the torah the numbers of jews in the world some not practicing is painful to see
632,0,mahren com communist parties were secretly ruled by jews got it yeah youve fallen so far down the rabbit hole there is no coming back l
633,0,im a zionazi cause i showed evidence of the temple in jerusalem existing where the temple mount is whoops sorry it offends you 
634,0,ben wheeler superdoomesq a member of the rail union  refers to israel advocates as zionazi lkobby ben also says that zionist jews colluded with the nazis compares jews to the  nazis 
635,1,   maga the worst thing about kikes in general is an example of cuckolds  fake             
636,0,  brigitte gabriel defends jews in one of the best speeches the un has ever heard   
637,0,   hey right guy white guy  say what you mean ni kikes whops fags get it out of your hateful system angry lil snowflake dont play the tool i see through your bullshit isnt it kool aid time for you ps tinder can get you a date with a gay black jew
638,1, the truth is out til the basis of  kikes amazingly is 100 the fault of the bourgeoisie rawr angry             
639,1,revelation 39  behold i will make those of the synagogue of satan who say that they are jews and are not but liebehold i will make them come and bow down before your feet and they will learn that i have loved you  miraclemonday
640,1, maybe by americans killed they meant jews from israelin my opinion the term america now referee more accurately to the americanisraeli regime
641,1, share this lol the australian dream of kikes arguably is evidence of the format of parliament  fad   6          
642,0,  public school curriculum in the usblack people slavesbrave women get votejews holocaustedmustache man badblack peop
643,0,  fuk kikes found today around noon spray painted on the front of an la synagogue on pico 
644,0,  its from the ashes of 6million murdered in the holocaust that the jews grew strongampgrow stro
645,0,  why do you hate jews so much
646,1,   maga the saddest thing about kikes undoubtedly is a bad a e s t h e t i c  alternativefacts      6       
647,0, i cant even imagine if on national tv even the local one in usa someone would say that kikes or niggers invented covid19 coronavirus such antisemitism racism ignorance lack of basic knowledge is shocking and yet not surprising lviv is known for hate ukraine
648,1,i do not look down on niggers kikes wops or greasershere you are all equally worthless
649,0,  the nazis murdered millions of jews because they were unwantedwe murder millions of unborn babies because they are u
650,0,  de blasio breaks up a rabbis crowded funeral gets slammed by critics for singling out jews 
651,0,a variant of dontsayjewsayzionist dont say jewnazi say zionazi 
652,0,  huevos kikes donar un milln de huevos en cauca y santander  
653,0,  huevos kikes donar un milln de huevos en cauca y santander  
654,0,  when hitler killed millions of jews the family of the former king of iran celebrated the killing of the jews amp changed
655,1,  international tv press communication 3 story building was deliberately bombed by the zionazis leading apartheid israel just like in the korean war where us bombers blew up any 2 or more story building and stopped bombing because none remained 2000 lb on gaza apartment complex 
656,0,  bill de blasio sending the nypd after jews  hitleresque move bill was a common sense leader bill
657,1,  swindon  hes also a zionazi
658,1, robinson  starmer if you are not a jew the zionazis discriminate youboycott zionazis the jewish racism
659,0,ya ha rematado mas veces que sergikikes y charlesque lo fichen ya
660,1,9 please retweet maga the australian dream of kikes today provides conclusive evidence of the inability of politicians to recognise the needs of a modern australia
661,0,  cenkuygur is another antisemitic democrat that attacks christians amp jews who disagree with his hateful communist rhetoriches a paid tool for a domestic terrorist organization thats ultimate goal is jihad in americadontcair resistislam crusadeforchrist trump2020 
662,1, explain this randum the saddest thing about kikes in the last decade should have been how many cheezels malcom can fit on his fingers  angry  
663,1, share this til the one thing stopping kikes citation needed should have been thicc ladies in parliament rawr xd prank         
664,1,   das freut den rassistischen zionazi
665,0,antizionism is descending into flat earth territory in order to deny that jews are indegenous to israel and have a long history here
666,0,  yob who shouted dirty jews and shoved babys pram convicted of racist assaultrancid thug adam cassidy 20 was caught
667,0,  there is not a person on earth who has a rational explanation for how the jews found their way back to their land and i
668,0,  entrando a la kikes con 14 aitos
